HEADER,2010-09-20,QUANTIFI,C:/Quantifi/NightlyBatch/20100920/reports\CorrExposure.csv,2010-09-21 18:19:49,UAT,1,INTERNAL
20100920,,,There are no Risk Results available for trade CDO0000639 as of 20-Sep-2010,,,,,,,,
20100920,,,There are no Risk Results available for trade CDO0000640 as of 20-Sep-2010,,,,,,,,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 5yr,20130920,0.22,-75858.8973394279,-76295.5101267831,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 7yr,20130920,0.22,-77429.2611433672,-77466.6524963633,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 10yr,20130920,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 3yr,20130920,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 5yr,20130920,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 7yr,20130920,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 10yr,20130920,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 3yr,20130920,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 5yr,20130920,0.06,-2556.9510210467,-2349.17870892127,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 7yr,20130920,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 10yr,20130920,0.09,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 5yr,20130920,0.09,312056.372537037,311328.411947402,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 7yr,20130920,0.09,-121384.852544849,-121240.102559599,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 10yr,20131220,0.1,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 5yr,20131220,0.1,-308652.036501358,-322179.456509209,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 7yr,20131220,0.1,374224.450357427,379229.716072211,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 10yr,20131220,0.15,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 5yr,20131220,0.15,-226552.858131544,-224551.665852479,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 7yr,20131220,0.15,182110.813481549,177786.120885383,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 10yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 5yr,20131220,0.03,63020.1681737081,59919.8759559672,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 7yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 10yr,20131220,0.3,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 5yr,20131220,0.3,10273.6621670561,10630.7750920883,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 7yr,20131220,0.3,-293060.929978165,-293565.39843691,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 10yr,20131220,0.07,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 5yr,20131220,0.07,689282.127154425,668768.003589949,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,DJ CDX.NA.IG 7yr,20131220,0.07,-55017.9721673484,-51987.7697107058,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 10yr,20131220,0.12,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 5yr,20131220,0.12,-391500.117349843,-394699.716117334,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 7yr,20131220,0.12,469440.980103695,475507.890314693,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 10yr,20131220,0.22,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 5yr,20131220,0.22,-5105.13858023218,-5366.63762087001,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 7yr,20131220,0.22,-220356.173650672,-219889.959012488,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 10yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 3yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 5yr,20131220,0.03,-10385.3389966531,-9754.55296911392,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 7yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 10yr,20131220,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 3yr,20131220,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 5yr,20131220,0.06,540699.406642385,545389.788402635,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 7yr,20131220,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 10yr,20131220,0.09,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 5yr,20131220,0.09,36477.0862072146,35773.2535108923,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,iTraxx Europe 7yr,20131220,0.09,-196749.282217027,-193701.034758414,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 10yr,20131220,0.1,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 5yr,20131220,0.1,308806.13690967,322340.367261052,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 7yr,20131220,0.1,-374419.661366856,-379427.641507472,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 10yr,20131220,0.15,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 5yr,20131220,0.15,226664.047580123,224661.78531068,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 7yr,20131220,0.15,-182223.334632953,-177896.264612937,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 10yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 5yr,20131220,0.03,-63054.2500465739,-59952.2781323806,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 7yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 10yr,20131220,0.3,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 5yr,20131220,0.3,-10278.702200729,-10635.9905922509,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 7yr,20131220,0.3,293205.720295453,293710.281949054,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 10yr,20131220,0.07,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 5yr,20131220,0.07,-689651.716445333,-669126.389902434,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,DJ CDX.NA.IG 7yr,20131220,0.07,55047.7236720235,52015.884936551,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 10yr,20131220,0.12,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 5yr,20131220,0.12,391692.353981765,394893.247787925,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 7yr,20131220,0.12,-469681.821971535,-475752.072186157,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 10yr,20131220,0.22,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 5yr,20131220,0.22,5107.64314438805,5369.27041166371,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 7yr,20131220,0.22,220463.729286943,219997.142807083,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 10yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 3yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 5yr,20131220,0.03,10390.9551621767,9759.82810723096,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 7yr,20131220,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 10yr,20131220,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 3yr,20131220,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 5yr,20131220,0.06,-540991.961581245,-545684.570566246,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 7yr,20131220,0.06,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 10yr,20131220,0.09,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 5yr,20131220,0.09,-36495.8356076999,-35791.7035342616,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,iTraxx Europe 7yr,20131220,0.09,196848.010191342,193798.079077876,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 10yr,20160620,0.1,-52215.5903129236,-54585.0513638125,,,USD,
