ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
Portugal Telecom International Finance B.V.,Athilon 4,2591,CDO0000646,1557.4,1575.6,1682.2,1695.2,1820,1816.1,1911,1905.8,1985.1,1978.6,2033.2,2022.8,2060.5,2063.1,,,559818.156597555,562012.760855973,,,,,,,,,,,-27.5361834615469,-27.702253267169,639.577286928892,640.857988461852,966.839351430535,967.69543081522,,,,,,,,,-0.00375774502754211,-0.00399932265281677,-0.610321164131165,-0.613497108221054,-1.31777366995811,-1.32115185260773,,,,,,,,,-110.159973686655,-110.40292376709,-205.305331078277,-205.489461587938,-296.089039557808,-296.225827748496,,,,,,,,,249965.41429714,250919.561927641,-3115249.29026339,-3118690.28956311,-3265366.90744937,-3266749.01432572,,,,,,,,
"The PMI Group, Inc.",Athilon 4,2591,CDO0000646,9547.2,9591.4,9688.9,9807.2,9898.2,10054.2,10076.3,10171.2,10190.7,10310.3,9556.3,9718.8,9100,9253.4,,,111473.511579752,109592.357556969,,,,,,,,,,,-15.9919219464064,-15.9517664462328,95.5873191505671,93.3056330233812,171.750661239028,168.445903733373,,,,,,,,,-0.000860601663589478,-0.000897020101547241,-0.0683797895908356,-0.0658189952373505,-0.225939720869064,-0.22021546959877,,,,,,,,,-104.821618177683,-105.007950559717,-186.905772654207,-186.852531983433,-257.67135725759,-257.165029197766,,,,,,,,,152563.204274317,151910.08262904,-511419.833604671,-499354.394789009,-666549.293902821,-655010.925314553,,,,,,,,
PEARSON plc,Athilon 4,2591,CDO0000646,273,248.3,392.6,383.5,516.1,514.8,616.2,614.9,704.6,703.3,763.1,767,834.6,838.5,,,741144.884174436,744804.380929142,,,,,,,,,,,-15.5756817013025,-15.693306222558,665.260929942131,668.019202664495,978.842834696174,982.324646800756,,,,,,,,,0.0460937917232513,0.0554958283901215,2.5732234120369,2.59159955382347,5.60185763239861,5.62891340255737,,,,,,,,,-111.176154154013,-111.458351248132,-208.914032770885,-209.199733424365,-303.783526469726,-304.045479029163,,,,,,,,,140099.123052282,140799.734132269,-3184376.46872539,-3193212.49472822,-3222172.20292135,-3230847.73349495,,,,,,,,
"Ryder System, Inc.",Athilon 4,2591,CDO0000646,1308.65513353723,1267.40720359637,1449.59354142141,1417.35895189638,1583.7471551266,1559.87500073032,1711.1159746528,1694.95535009819,1831.7,1822.6,2052.51366815743,2055.58220140541,2332.84821405119,2349.287757518,,,590492.618775606,596737.977107018,,,,,,,,,,,-17.6482747346163,-17.7200120836496,674.296927526593,679.679826393723,1005.42716982961,1012.9027326256,,,,,,,,,-0.00444301962852478,-0.00475415587425232,-0.57210972905159,-0.567705780267715,-1.18557274341583,-1.17292073369026,,,,,,,,,-111.128541849213,-111.41046551776,-208.598195544578,-208.888783188205,-302.320133268299,-302.593621528437,,,,,,,,,158809.559101051,159051.593594005,-3232515.63018671,-3253788.04941069,-3325703.64719085,-3347402.78895936,,,,,,,,
Evonik Degussa GmbH,Athilon 4,2591,CDO0000646,650,634.4,798.2,789.1,930.8,925.6,1019.2,1016.6,1098.5,1094.6,1150.5,1145.3,1203.8,1203.8,,,682845.875968724,686651.815182179,,,,,,,,,,,-21.5350933074951,-21.5707179605961,735.828413680196,738.659495651722,1091.75922994316,1095.11519378424,,,,,,,,,0.00204765796661377,0.00217902660369873,0.142366260290146,0.145185053348541,0.405473500490189,0.412601232528687,,,,,,,,,-110.876561451738,-111.149922564565,-207.809694087009,-208.078911784477,-301.36454685153,-301.616745131417,,,,,,,,,194225.840209419,194068.672859993,-3540876.26620588,-3549900.80117685,-3622719.53137547,-3630816.96046778,,,,,,,,
RENTOKIL INITIAL 1927 PLC,Athilon 4,2591,CDO0000646,1196,1335.77665796438,1441.7,1458.6,1643.2,1656.2,1761.5,1782.3,1879.8,1896.7,1940.9,1948.7,2009.8,2012.4,,,585851.387866408,586756.978794426,,,,,,,,,,,-26.5729261487722,-26.8140878975391,668.813994705677,668.129933148623,1008.38382014632,1007.14842867851,,,,,,,,,-0.00386562943458557,-0.00417345762252808,-0.577789127826691,-0.583774149417877,-1.2315987944603,-1.24394458532333,,,,,,,,,-110.444617481845,-110.592611699612,-206.149538057301,-206.152705120175,-297.548156255444,-297.473631876723,,,,,,,,,240599.557992405,242458.22108235,-3244314.78725785,-3240946.71840053,-3388976.87297591,-3385672.94964781,,,,,,,,
REXAM PLC,Athilon 4,2591,CDO0000646,960.7,938.6,1190.8,1192.1,1433.9,1387.1,1600.3,1605.5,1792.7,1770.6,1887.6,1869.4,1987.7,1952.6,,,616663.061881214,623182.443232745,,,,,,,,,,,-25.280960559845,-25.272786796093,698.950485363603,704.783104389906,1050.21109469235,1056.04110719264,,,,,,,,,-0.00308191776275635,-0.00330668687820435,-0.484832674264908,-0.474949538707733,-1.00869247317314,-0.977778643369675,,,,,,,,,-110.630482784692,-110.907737238514,-206.827590905603,-207.09001914141,-298.928717766091,-299.239437882225,,,,,,,,,228517.13129596,227872.170376557,-3379387.06486509,-3403269.29956315,-3513249.25400486,-3529083.98260083,,,,,,,,
RPM International Inc.,Athilon 4,2591,CDO0000646,704.6,769.6,842.4,803.4,1075.1,1080.3,1379.3,1353.3,1626.3,1618.5,1820,1795.3,2047.5,1996.8,,,667698.794282347,672408.802900612,,,,,,,,,,,-12.9411206543446,-13.0331318080425,732.825699567795,734.923115983605,1083.59778982401,1087.86335189641,,,,,,,,,-0.000648677349090576,-0.00198358297348022,-0.087864875793457,-0.0734228193759918,-0.102326512336731,-0.0721738040447235,,,,,,,,,-111.611179137392,-111.810091778898,-210.324339273381,-210.468474863004,-305.804116662554,-305.887346334835,,,,,,,,,115948.24778631,116564.896787808,-3484264.83639282,-3491844.16555484,-3543437.54966427,-3556418.2857881,,,,,,,,
"THE RYLAND GROUP, INC.",Athilon 4,2591,CDO0000646,1660.1,1660.1,1992.9,1992.9,2463.5,2451.8,2870.4,2876.9,3183.7,3177.2,3354,3338.4,3581.5,3607.5,,,497595.452420563,500800.213711739,,,,,,,,,,,-20.8956032246351,-21.1394869536161,563.105760619044,565.467851474881,860.893603086472,863.922854602337,,,,,,,,,-0.00408264994621277,-0.00432708859443665,-0.598646432161331,-0.600363820791245,-1.33250594139099,-1.33401316404343,,,,,,,,,-110.849047914699,-111.096595069915,-207.347933258681,-207.531232204168,-298.702427212438,-298.805119237617,,,,,,,,,188505.031100625,190280.241624982,-2715752.94611946,-2724736.15401935,-2882111.17372074,-2891258.54606033,,,,,,,,
Svenska Cellulosa Aktiebolaget SCA,Athilon 4,2591,CDO0000646,617.5,613.6,767,760.5,936,938.6,1038.83793979686,1040.91473383727,1132.3,1133.6,1202.5,1209,1267.5,1277.9,,,684186.500720054,687172.064365953,,,,,,,,,,,-21.3989258557558,-21.4910940378904,735.582843020558,738.314955636859,1092.39571662247,1095.93341180682,,,,,,,,,0.00310519337654114,0.00293228030204773,0.16788449883461,0.155970066785812,0.458508461713791,0.432968199253082,,,,,,,,,-110.902345014839,-111.166508576342,-207.899536060791,-208.148154511449,-301.482761468734,-301.69641992683,,,,,,,,,192952.870860329,193323.459674293,-3538164.90867718,-3547064.62504931,-3623410.21191609,-3632570.15801718,,,,,,,,
Securitas AB,Athilon 4,2591,CDO0000646,776.1,878.8,903.5,911.3,1030.9,1034.8,1120.6,1138.8,1236.3,1205.1,1277.9,1244.1,1339,1302.6,,,667980.750965029,670142.792002916,,,,,,,,,,,-22.6067708730698,-22.7954455167055,732.948984697461,734.746710792184,1089.66808740795,1091.79160647094,,,,,,,,,-0.000789344310760498,-0.00226244330406189,-0.0842244923114777,-0.104036062955856,-0.0924384295940399,-0.133293837308884,,,,,,,,,-110.776598591243,-110.955289449179,-207.48269303994,-207.553595194175,-300.715034910042,-300.734766314302,,,,,,,,,204075.329632452,205447.127666198,-3532578.90553971,-3540033.64819963,-3623590.31278206,-3630413.66933245,,,,,,,,
Sealed Air Corporation,Athilon 4,2591,CDO0000646,764.4,774.8,975,962,1244.1,1238.9,1638,1632.8,2015,2008.5,2245.1,2181.4,2502.5,2485.6,,,645218.51493755,649160.047819316,,,,,,,,,,,-14.3710352927446,-14.5498891919851,721.696912825108,724.352713435888,1071.46790543199,1075.28967596591,,,,,,,,,-0.00193300843238831,-0.00240007042884827,-0.317226648330688,-0.315759539604187,-0.609827041625977,-0.605618208646774,,,,,,,,,-111.563271914701,-111.805907268289,-210.054004652609,-210.244714358533,-305.031002226717,-305.145743525155,,,,,,,,,128815.111336394,130135.245511413,-3435768.40640893,-3445283.82388077,-3512652.4766673,-3523856.05495841,,,,,,,,
The Sherwin-Williams Company,Athilon 4,2591,CDO0000646,230.1,222.04,283.891631328698,335.66,335.137458513644,437.06,383.837481554839,537.55,429.991700452283,706.55,514.662725815919,808.73,622.575732783241,932.23,,,759817.891590595,753360.631030262,,,,,,,,,,,-4.77846185863018,-6.2581350505352,562.157489567995,632.076026275754,815.517740473151,920.071673557162,,,,,,,,,-0.327075034379959,0.077730119228363,4.83994174003601,3.55564180016518,11.0291912257671,7.49158808588982,,,,,,,,,-111.992308239147,-112.251917779635,-211.870406834094,-211.93393248402,-309.477412201135,-309.235096100016,,,,,,,,,42667.7682937503,55750.8074189049,-2653308.20839078,-2982420.12908156,-2635144.62872376,-2975314.52658784,,,,,,,,
Sara Lee Corporation,Athilon 4,2591,CDO0000646,382.2,356.2,484.9,531.7,618.8,646.1,763.1,787.8,912.6,920.4,977.6,984.1,1069.9,1075.1,,,727923.22489807,725952.559481412,,,,,,,,,,,-8.16779224574566,-8.95528714358807,701.226171851158,714.500100165606,1025.29104663432,1044.32210420072,,,,,,,,,0.0199694335460663,0.0229600369930267,1.61774462461472,1.32734763622284,3.52459815144539,2.91376718878746,,,,,,,,,-111.869945216236,-112.143444414753,-211.299239307997,-211.465728611292,-308.142469631141,-308.088977281401,,,,,,,,,73011.4976811507,79855.6455111871,-3318640.30437435,-3378798.56399318,-3327327.93328239,-3389676.94792554,,,,,,,,
SMITHS GROUP PLC,Athilon 4,2591,CDO0000646,657.8,716.3,845,798.2,934.7,917.8,1043.9,1012.7,1136.2,1099.8,1196,1173.9,1248,1235,,,679730.100117683,686941.123221815,,,,,,,,,,,-21.8112528920174,-21.5697928071022,736.153828606009,738.3824685812,1091.19947057962,1094.30011321604,,,,,,,,,0.00165820121765137,0.000238239765167236,0.0875417292118073,0.149570643901825,0.287818312644959,0.424497038125992,,,,,,,,,-110.870374613173,-111.08464793388,-207.73542953967,-207.945389218038,-301.223332975271,-301.490201458382,,,,,,,,,196727.511457563,194174.381503563,-3543708.60202944,-3550847.99599467,-3622559.57996856,-3629637.4075265,,,,,,,,
SONY CORPORATION,Athilon 4,2591,CDO0000646,149.5,140.4,321.1,323.7,464.1,452.4,632.475785221383,624.739644513887,821.6,819,902.2,902.2,986.7,988,,,748961.703901619,752849.051940471,,,,,,,,,,,-4.92337091267109,-4.8481475263834,637.184357076883,638.985298022628,918.492971643806,919.513051047921,,,,,,,,,0.118349641561508,0.131957679986954,3.46616661548615,3.51900908350945,7.17920407652855,7.2729220688343,,,,,,,,,-112.308242867716,-112.592361065656,-212.638539856894,-212.92789639463,-311.3623356043,-311.680973077744,,,,,,,,,43838.0192491318,43059.2935479547,-2996561.00679449,-3000946.8408891,-2949916.75811132,-2950173.8330962,,,,,,,,
Stora Enso Oyj,Athilon 4,2591,CDO0000646,1517.1,1466.4,2130.7,2100.8,2797.6,2771.6,3315.39449614513,3290.48459533643,3850.6,3827.2,4054.7,4040.4,4267.9,4239.3,,,468356.127407432,473566.482246935,,,,,,,,,,,-28.5178032666445,-28.6072918176651,525.11931027472,530.244789227843,818.916563257575,825.907971635461,,,,,,,,,-0.00421503186225891,-0.00454294681549072,-0.56499120593071,-0.569451481103897,-1.31573382019997,-1.32202795147896,,,,,,,,,-110.191664908777,-110.489240255842,-204.771119162123,-205.111485057987,-293.155115187947,-293.535595329997,,,,,,,,,258801.818542747,258914.73008072,-2564420.76608943,-2585154.06427845,-2793458.20976909,-2813655.25944805,,,,,,,,
SUPERVALU INC.,Athilon 4,2591,CDO0000646,4166.5,4111.51,4962.1,4932.2,5714.8,5652.14,6401.87290185513,6372.6,7108.4,6943.04,7523.79160058924,7130.89,8039.29658638335,7344.35,,,252292.864457548,256588.750827879,,,,,,,,,,,-22.1887117922306,-22.4778957515955,251.932273879647,256.176069363952,415.825114667416,421.822928830981,,,,,,,,,-0.00158393383026123,-0.0016886293888092,-0.23960080742836,-0.243774145841599,-0.635661244392395,-0.643369227647781,,,,,,,,,-108.883330464598,-109.164258108523,-199.861842627222,-200.146022923324,-281.879732842148,-282.202544274951,,,,,,,,,203784.28633247,205908.931559354,-1260532.12843407,-1279945.83965375,-1475186.28059817,-1494752.39464885,,,,,,,,
Safeway Inc.,Athilon 4,2591,CDO0000646,660.4,664.3,844.574637843861,847.822792440093,1030.9,1034.8,1196.65674893703,1198.5769053762,1359.8,1359.8,1444.3,1448.2,1599,1602.9,,,671398.040008694,673656.174898803,,,,,,,,,,,-12.7272596955299,-13.0204553455114,734.531427487731,736.780315428972,1083.93808367848,1087.0969029963,,,,,,,,,0.000305652618408203,-0.000124722719192505,-0.0395589172840118,-0.0592570900917053,0.00591206550598145,-0.0353158116340637,,,,,,,,,-111.646606847563,-111.894874058094,-210.387899008386,-210.566915181856,-305.950633771368,-306.014520338964,,,,,,,,,113995.938209811,116363.287014841,-3491319.75246567,-3499031.72011924,-3542852.87896639,-3552435.68766657,,,,,,,,
Molson Coors Brewing Company,Athilon 4,2591,CDO0000646,462.8,512.2,659.1,620.851248593194,709.8,722.8,898.3,903.5,999.7,1002.3,1056.9,1020.5,1062.1,1055.6,,,710226.158174604,714329.627015233,,,,,,,,,,,-9.84345680475235,-9.90694846212864,727.065901651978,728.469411581755,1062.71287161112,1066.19375561178,,,,,,,,,0.00993555784225464,0.00685200095176697,0.824773102998734,0.843790829181671,1.85993438959122,1.90099981427193,,,,,,,,,-111.80517711049,-112.01749208089,-210.93900927007,-211.106920661468,-307.373597971099,-307.46402415804,,,,,,,,,88041.1538995608,88441.0843172122,-3446806.27906572,-3450713.0761001,-3457398.02841179,-3467702.46870815,,,,,,,,
"TELEFONICA, S.A.",Athilon 4,2591,CDO0000646,1619.8,1647.1,1838.2,1825.2,1957.8,1944.8,2052.7,2038.4,2111.2,2100.8,2154.1,2142.4,2206.1,2203.5,,,541444.676669687,545627.409639537,,,,,,,,,,,-28.0077776014805,-28.1177290827036,618.414601564407,621.781572580338,936.959323853254,941.257980838418,,,,,,,,,-0.00373750925064087,-0.00394698977470398,-0.618066847324371,-0.619753539562225,-1.34576112031937,-1.34615263342857,,,,,,,,,-110.11092794727,-110.346456864068,-205.008898833662,-205.213712519585,-295.342666031498,-295.549708971975,,,,,,,,,254359.654610238,254813.157411488,-3016525.64880206,-3029922.14772682,-3172448.2494965,-3184770.45405472,,,,,,,,
TELENOR ASA,Athilon 4,2591,CDO0000646,230.1,228.8,408.2,395.2,570.7,569.4,673.4,674.7,769.6,765.7,841.1,833.3,912.6,907.4,,,735871.836353987,739758.428867996,,,,,,,,,,,-16.5507069975138,-16.5535909086466,681.750307559967,683.725447788835,1005.14434207976,1007.60930860043,,,,,,,,,0.0606440007686615,0.0628792941570282,2.14744085073471,2.17851439118385,4.68816551566124,4.74507975578308,,,,,,,,,-111.210315657815,-111.47395938926,-208.956818272256,-209.213053124624,-303.697806226789,-303.936054720877,,,,,,,,,148823.487278275,148497.380010003,-3262637.29126893,-3268082.16589408,-3309685.88337171,-3315201.64504923,,,,,,,,
"The TJX Companies, Inc.",Athilon 4,2591,CDO0000646,365.3,365.3,458.9,465.4,587.6,594.1,730.6,733.2,897,898.3,968.5,968.5,1114.1,1118,,,731939.410445273,734077.532569528,,,,,,,,,,,-7.77682529389858,-8.09898883104324,692.41654881835,698.609225764871,1011.69183093309,1020.55999006331,,,,,,,,,0.0227582156658173,0.0227864384651184,1.86297500133514,1.77469649910927,4.03826951980591,3.85265293717384,,,,,,,,,-111.883532109053,-112.136091897513,-211.360449555468,-211.542743028911,-308.299688759803,-308.357108254274,,,,,,,,,69508.2211591115,72224.6396677115,-3275998.65667695,-3302449.49915106,-3281520.76637777,-3309669.0906238,,,,,,,,
Telekom Austria Aktiengesellschaft,Athilon 4,2591,CDO0000646,663,663,843.7,841.1,1012.7,999.7,1102.4,1101.1,1198.6,1199.9,1259.7,1255.8,1331.2,1327.3,,,672930.423829079,677034.697974503,,,,,,,,,,,-22.2171378284693,-22.2499748021364,734.356696531177,737.34260097146,1092.21240152419,1095.31328675151,,,,,,,,,0.00146743655204773,0.00114187598228455,-0.0156525671482086,-0.010000467300415,0.0554258525371552,0.0705053210258484,,,,,,,,,-110.866250315637,-111.127122307461,-207.729501195162,-207.966739749553,-301.068203962497,-301.29573752873,,,,,,,,,200395.862268426,200220.921230879,-3535158.42625188,-3545483.29150813,-3627790.60408597,-3635342.78890044,,,,,,,,
ThyssenKrupp AG,Athilon 4,2591,CDO0000646,2199.6,2234.7,2862.6,2896.4,3324.1,3317.6,3547.68563787355,3551.43475874575,3772.6,3786.9,3855.8,3835,3920.8,3902.6,,,409160.542107075,410581.596994162,,,,,,,,,,,-28.9166590124369,-29.0985423028469,449.575348436832,450.043993994594,705.792891576886,705.312722101808,,,,,,,,,-0.00328782200813293,-0.00340926647186279,-0.484651029109955,-0.484309405088425,-1.14900454878807,-1.14394250512123,,,,,,,,,-109.656634833713,-109.883892926539,-202.832351689827,-202.960915319836,-289.413475814819,-289.474847187949,,,,,,,,,263701.864062189,264811.716511539,-2216487.38325692,-2217392.41412757,-2438700.8572762,-2436525.0692882,,,,,,,,
TNT N.V.,Athilon 4,2591,CDO0000646,1436.5,1080.3,1413.1,1430,1514.5,1535.3,1641.9,1658.8,1795.3,1783.6,1878.5,1860.3,1959.1,1974.7,,,598491.858853638,597683.66747269,,,,,,,,,,,-26.327181994915,-26.4312659353018,681.219213917851,681.424051240087,1022.824978441,1021.99776178598,,,,,,,,,-0.00371259450912476,-0.00401338934898376,-0.547830551862717,-0.564309507608414,-1.14982438087463,-1.18398398160934,,,,,,,,,-110.255084693876,-110.795170088714,-205.837128001091,-206.564602414211,-297.530193446659,-298.138651899887,,,,,,,,,238784.288888015,238559.730664597,-3309506.01834204,-3298842.31507231,-3437718.2584139,-3427927.76204396,,,,,,,,
"Toll Brothers, Inc.",Athilon 4,2591,CDO0000646,1340.3,1340.3,1631.5,1617.2,1957.8,1930.5,2210,2213.9,2553.2,2516.8,2679.3,2697.5,2822.3,2918.5,,,551391.872675508,556729.743991554,,,,,,,,,,,-19.1261364072561,-19.2919733375311,630.003410443664,634.758340135217,950.178933724761,956.393093049526,,,,,,,,,-0.00444838404655457,-0.00473836064338684,-0.617261916399002,-0.618328601121902,-1.32650354504585,-1.32488614320755,,,,,,,,,-111.103336252663,-111.352112646678,-208.306046668687,-208.51052788803,-301.073094840107,-301.24533789225,,,,,,,,,172147.273451455,173251.974111573,-3024412.49555128,-3044250.79426245,-3155974.24681663,-3174797.98937706,,,,,,,,
Sabre Holdings Corporation,Athilon 4,2591,CDO0000646,1345.5,1346.8,2502.5,2503.8,3386.5,3412.5,4507.1,4451.2,5216.9,5232.5,5454.8,5467.8,5662.8,5651.1,,,417462.31840679,418104.680269569,,,,,,,,,,,-22.1140202134848,-22.3483171612024,460.614830389619,459.642363131046,723.40781250596,722.570388689637,,,,,,,,,-0.00457832217216492,-0.00486293435096741,-0.49979093670845,-0.497371077537537,-1.18147426843643,-1.17778405547142,,,,,,,,,-111.09919512287,-111.346911225445,-207.127299515468,-207.307910404072,-296.072750266709,-296.098750411347,,,,,,,,,199047.528553449,200708.909795922,-2223824.82399536,-2217196.45060886,-2443344.79229952,-2440302.05357445,,,,,,,,
"Tyson Foods, Inc.",Athilon 4,2591,CDO0000646,939.9,939.9,1376.7,1376.7,1723.8,1723.8,2051.27030599793,2051.44421945984,2368.6,2368.6,2511.6,2511.6,2752.1,2752.1,,,582568.183226764,585133.762846202,,,,,,,,,,,-17.644745528698,-17.9015348851681,665.959700912237,667.49891282618,999.617741391063,1001.7203977108,,,,,,,,,-0.00396406650543213,-0.00431430339813232,-0.586776912212372,-0.59026762843132,-1.23917320370674,-1.24565935134888,,,,,,,,,-111.422836373589,-111.673159949838,-209.245964723329,-209.433371120549,-302.774465357994,-302.858520040055,,,,,,,,,158358.430847488,160302.931279183,-3182664.48670964,-3187165.96717516,-3301525.90711088,-3307552.31049242,,,,,,,,
Time Warner Inc.,Athilon 4,2591,CDO0000646,261.31182399705,273.985864672126,322.4,334.1,448.5,449.8,572.482042288484,578.968633881236,707.2,720.2,841.450804035997,860.6,1008.8,1021.8,,,750048.054941118,752517.84232825,,,,,,,,,,,-5.89204373955727,-6.14021326601505,627.268724426627,635.945846810937,914.288262590766,926.351180136204,,,,,,,,,0.0503076910972595,0.0465594232082367,3.550735861063,3.416658192873,7.54424145817757,7.26717817783356,,,,,,,,,-111.967183753803,-112.20990066042,-211.696022004563,-211.85216553985,-309.100506292499,-309.135674196969,,,,,,,,,52622.9520295241,54720.7798053147,-2963063.35134209,-3001837.83909121,-2957899.59569197,-2996584.53377325,,,,,,,,
"Universal Health Services, Inc.",Athilon 4,2591,CDO0000646,1822.6,2232.0640523617,2376.4,2306.2,2791.1,2769,3253.69910304026,3252.38410189506,3731,3751.8,3889.6,3910.4,4098.9,4100.2,,,459456.784364313,466839.139515638,,,,,,,,,,,-21.9159356802702,-22.1640289574862,515.418789148331,520.934759587049,791.898958340287,801.931081399322,,,,,,,,,-0.00380894541740417,-0.003339022397995,-0.902712345123291,-0.624483406543732,-1.55533453822136,-1.385736733675,,,,,,,,,-110.720140502416,-110.641591872106,-206.596354739907,-206.271533300443,-296.838562346557,-296.604230603157,,,,,,,,,197939.919339174,200322.759122141,-2494810.66496654,-2525480.61892906,-2667776.55867957,-2703707.49523216,,,,,,,,
UNIBAIL-RODAMCO SE,Athilon 4,2591,CDO0000646,1039.90742072001,1103.7,1160.9,1214.2,1322.1,1365,1427.4,1469,1556.1,1562.6,1625,1626.3,1691.3,1713.4,,,628070.084704757,624146.582400203,,,,,,,,,,,-24.8814369440079,-25.3403299599886,708.710947856307,705.165207952261,1060.81781494617,1055.50147917867,,,,,,,,,-0.0032842755317688,-0.00384202599525452,-0.430166810750961,-0.470287621021271,-0.874412357807159,-0.96375435590744,,,,,,,,,-110.567868609931,-110.776596012656,-206.751406864987,-206.817865692234,-299.108971959331,-298.990261964505,,,,,,,,,225033.160689624,228751.657589239,-3427840.99321322,-3409595.2281106,-3546593.09614561,-3530220.25614992,,,,,,,,
UST Inc.,Athilon 4,2591,CDO0000646,196.3,141.084775243694,221,172.039617683654,257.4,201.5,279.5,273,334.1,345.8,387.4,380.9,425.1,440.7,,,767210.687192172,775198.240210265,,,,,,,,,,,-3.3997595012188,-2.9124701321125,478.6633772403,400.990606859326,693.306797593832,579.928970143199,,,,,,,,,0.087550938129425,0.149075508117676,7.46435019373894,9.90066954493523,15.643710911274,20.6170693337917,,,,,,,,,-112.019524784267,-112.304832493928,-211.934937032457,-212.279098548956,-309.853815818556,-310.261475321657,,,,,,,,,30349.7047301909,25933.6136071436,-2258539.26654384,-1888978.28189547,-2237528.67384347,-1869162.03354596,,,,,,,,
Universal Corporation,Athilon 4,2591,CDO0000646,1116.7,1712.42343588741,1777.1,1769.3,2022.8,2165.8,2382.9,2438.8,2827.5,2840.5,2941.9,2915.9,3068,3104.4,,,538782.700852573,531942.405441791,,,,,,,,,,,-19.5722788721323,-20.2643319368362,617.117230162025,603.461214616895,929.553941532969,915.839168712497,,,,,,,,,-0.0044194757938385,-0.00424385070800781,-0.624116986989975,-0.616795808076859,-1.3407094180584,-1.34702000021935,,,,,,,,,-111.281604144908,-111.054865212371,-208.441404447112,-207.753738463931,-300.889084482783,-299.85932782852,,,,,,,,,175880.632046298,182471.356820655,-2960626.90519151,-2904694.85208164,-3089357.47247474,-3054229.37930494,,,,,,,,
VALEO,Athilon 4,2591,CDO0000646,1592.5,1493.7,2009.8,2016.3,2420.6,2403.7,2614.3,2588.3,2745.6,2730,2756,2752.1,2758.6,2771.6,,,499467.506403416,502529.771186739,,,,,,,,,,,-28.4485649615526,-28.5566147863865,565.541296586394,568.382756382227,870.327222406864,873.116499632597,,,,,,,,,-0.00396952033042908,-0.00436776876449585,-0.598307102918625,-0.601413130760193,-1.35264074802399,-1.35402882099152,,,,,,,,,-110.132381790014,-110.46765250263,-204.821854222022,-205.183656798072,-294.068679005506,-294.407260139797,,,,,,,,,258312.446341118,258506.577621956,-2761137.47106966,-2770117.10022105,-2959605.30495861,-2965675.84378865,,,,,,,,
